property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermarket
33611,-37.70036316,145.0230866,11 Locher Avenue,RESERVOIR,6120000,house,2009,3,1,2,SC_047,4.298,20008,1.161,35,0,hospital_025,2.559,S_225,2.777
64277,-37.800923,145.290088,321 Dorset Road,CROYDON,5174000,house,2013,2,1,0,SC_022,0.65,19878,1.034,50,0,hospital_164,3.128,S_055,0.628
93604,-38.01889,145.095789,69 Nepean Highway,ASPENDALE,12682000,house,2012,3,2,2,SC_003,5.349,19862,1.082,58,0,hospital_001,3.736,S_119,1.446
96431,-38.01693726,145.2777557,11 Cobbungra Court,HALLAM,4544000,house,2009,3,2,0,SC_077,2.895,19885,0.705,57,0,hospital_069,2.843,S_212,1.723
73018,-37.86135,145.257366,16 Darwin Road,BORONIA,7922000,house,2011,3,2,2,SC_049,5.79,19869,2.377,52,0,hospital_002,1.154,S_139,2.211
39313,-37.697925,145.063576,1 Sandhurst Crescent,BUNDOORA,8320000,house,2014,4,2,2,SC_047,5.388,19984,2.297,37,0,hospital_037,0.7,S_155,0.773
23535,-37.64889145,144.9038849,27 Dunfermline Ave,GREENVALE,10200000,house,2009,4,3,2,SC_072,1.629,44817,2.374,40,0,hospital_104,1.471,S_211,2.185
38895,-37.763936,145.039253,41 Ford Street,IVANHOE,9500000,house,2014,3,1,2,SC_001,0.496,19933,0.775,25,0,hospital_039,0.748,S_219,0.527
32696,-37.745589,144.994489,38 Stott Street,PRESTON,7200000,house,2010,4,2,1,SC_103,0.937,20013,0.499,24,0,hospital_035,2.258,S_105,1.01
62390,-37.811961,145.225789,9 Nelson Street,RINGWOOD,6048000,house,2009,2,1,1,SC_032,0.28,19902,0.519,41,0,hospital_105,1.523,S_040,0.261
89191,-37.948655,145.006297,13/45 Abbott Street,SANDRINGHAM,4268000,house,2013,2,1,0,SC_046,2.992,19948,0.241,28,0,hospital_036,0.729,S_088,1.33
20382,-37.772497,144.954208,11 Fallon Street,BRUNSWICK,9816000,house,2011,3,1,1,SC_011,3.525,19969,0.484,20,0,hospital_102,1.188,S_074,0.592
32729,-37.735868,144.9923,4 Margtmary Avenue,PRESTON,9139000,house,2014,3,1,1,SC_103,0.945,20012,0.788,26,0,hospital_139,2.099,S_085,0.938
77670,-37.92266464,145.1888733,2 Waverley Park Drive,MULGRAVE,5720000,house,2008,4,3,2,SC_073,1.844,19913,4.313,44,0,hospital_161,2.771,S_047,1.458
37440,-37.644915,145.045155,42 Severn Street,EPPING,4356000,house,2013,4,2,2,SC_062,3.635,20005,1.564,42,0,hospital_053,2.633,S_083,2.633
30173,-37.770056,144.996172,5 Turnbull Grove,NORTHCOTE,11440000,house,2016,2,1,0,SC_103,3.43,20016,0.082,19,0,hospital_035,1.299,S_105,2.213
2862,-37.810856,144.884057,147 Williamstown Road,YARRAVILLE,11063000,house,2016,3,2,2,SC_043,2.756,19996,0.759,15,0,hospital_056,1.982,S_201,1.665
69478,-37.859293,145.077199,11 Yuile Street,ASHBURTON,21760000,house,2011,5,2,2,SC_042,2.37,19848,0.47,35,0,hospital_098,0.856,S_112,1.659
86909,-37.912512,145.002368,58 Male Street,BRIGHTON,5588000,house,2012,3,2,2,SC_046,4.359,19951,0.608,21,0,hospital_156,0.953,S_009,0.658
18936,-37.674121,144.932168,49 Kiewa Crescent,DALLAS,4500000,house,2015,3,1,1,SC_072,2.745,20030,1.487,37,0,hospital_104,2.806,S_153,1.027
25801,-37.604948,144.938939,2 Eastgate Road,CRAIGIEBURN,2200000,house,2013,3,2,1,SC_110,0.759,40221,0.52,46,0,hospital_104,5.348,S_005,0.812
18838,-37.68550491,144.9328156,4 Wodonga Street,BROADMEADOWS,3560000,house,2009,3,1,0,SC_072,3.979,20030,1.195,37,0,hospital_104,4.026,S_153,1.284
14324,-37.758869,144.907566,34 Scott Street,ESSENDON,13600000,house,2014,5,2,2,SC_085,2.281,20037,0.824,21,0,hospital_128,1.116,S_025,1.569
31983,-37.733743,145.031654,16 Elm Street,PRESTON,5050000,house,2010,3,1,1,SC_047,0.548,20011,2.611,28,0,hospital_090,1.901,S_225,1.016
71071,-37.851241,145.243885,112 Stud Road,WANTIRNA,7410000,house,2014,3,1,0,SC_032,4.485,19870,2.38,49,0,hospital_179,1.452,S_139,2.222
18301,-37.689951,144.911124,17 Fidge Court,JACANA,5320000,house,2016,2,1,1,SC_059,2.313,20031,0.711,35,0,hospital_104,4.446,S_153,1.613
55678,-37.83808136,145.0602417,42 Sunnyside Avenue,CAMBERWELL,19900000,house,2009,4,2,2,SC_099,1.542,19851,0.922,29,0,hospital_168,0.995,S_113,1.002
23372,-37.64494324,144.8912201,11 Rothesay Place,GREENVALE,3730000,house,2008,3,2,2,SC_075,1.021,44817,3.553,40,0,hospital_104,2.652,S_211,0.999
34848,-37.7249383,145.0183603,39 Rubicon Street,RESERVOIR,10183000,house,2013,3,1,2,SC_047,1.845,20010,1.344,31,0,hospital_139,1.967,S_225,0.913
14322,-37.746094,144.905984,34 KING STREET,ESSENDON,13202000,house,2016,3,1,1,SC_082,1.348,20036,1.322,24,0,hospital_184,0.43,S_197,0.431
95236,-37.908529,145.045959,23 Lewis Street,ORMOND,10080000,house,2014,4,1,1,SC_041,2.872,19940,0.701,36,0,hospital_159,2.388,S_107,1.271
91221,-37.988197,145.034328,13 Anita Street,BEAUMARIS,15000000,house,2014,3,3,2,SC_079,4.389,19865,2.796,50,0,hospital_055,1.805,S_011,2.574
17993,-37.690791,144.932641,10 Smiley Road,BROADMEADOWS,5698000,house,2010,3,1,1,SC_059,4.21,20030,1.435,37,0,hospital_104,4.591,S_153,1.714
62048,-37.820308,145.228475,5 Haig Street,RINGWOOD,8625000,house,2014,3,2,2,SC_032,0.842,19902,0.494,41,0,hospital_105,1.64,S_040,0.93
56751,-37.845838,145.119785,5 Inverness Avenue,BURWOOD,9350000,house,2009,4,1,1,SC_037,2.992,20042,2.966,33,0,hospital_047,1.263,S_097,1.498
54292,-37.817322,145.024304,24 College Street,HAWTHORN,23250000,house,2016,3,1,2,SC_083,1.052,19905,0.516,18,0,hospital_086,0.623,S_208,1.024
43247,-37.715949,145.068691,62 Sugarloaf Drive,MACLEOD,8650000,house,2012,3,2,2,SC_047,4.212,19983,1.121,34,0,hospital_037,1.871,S_155,2.274
77469,-37.931343,145.165932,129 Wanda Street,MULGRAVE,5200000,house,2011,2,1,1,SC_073,3.299,19913,2.3,44,0,hospital_076,4.123,S_067,2.047
65000,-37.778479,145.293494,Lot 1/88 Dorset Road,CROYDON,3000000,house,2012,4,1,1,SC_022,2.47,19877,1.804,54,0,hospital_164,4.663,S_181,2.239
617,-37.808695,144.897589,21/294 Nicholson Street,SEDDON,2400000,house,2015,1,1,1,SC_011,3.353,19997,0.172,14,0,hospital_003,1.978,S_201,0.886
19343,-37.66381454,144.9366303,17 Warne Street,COOLAROO,1680000,house,2008,3,1,0,SC_072,1.931,19960,0.926,39,0,hospital_104,2.043,S_153,2.066
82648,-37.912445,145.259962,20 Arnhem Court,ROWVILLE,5850000,house,2015,3,2,2,SC_049,4.691,19868,4.618,54,0,hospital_150,4.92,S_027,2.92
90473,-37.958406,145.064916,3 Fairview Avenue,CHELTENHAM,5680000,house,2014,3,1,1,SC_079,2.334,19866,1.292,47,0,hospital_082,0.748,S_023,0.807
74950,-37.886451,145.0561,2a Kokaribb Road,CARNEGIE,7500000,house,2009,3,1,2,SC_041,0.294,19920,0.219,28,0,hospital_108,2.193,S_015,0.14
87256,-37.944757,145.011331,1 Highett Road,HAMPTON,22780000,house,2012,5,2,2,SC_046,2.442,19948,0.859,28,0,hospital_036,0.717,S_214,0.951
28685,-37.79511261,144.9870911,71 Budd Street,COLLINGWOOD,6230000,house,2009,1,1,0,SC_008,2.403,19975,0.789,10,0,hospital_178,1.576,S_060,0.782
59308,-37.82989,145.196618,10 Walker Avenue,MITCHAM,4010000,house,2015,4,2,3,SC_088,1.905,19900,1.384,37,0,hospital_010,2.175,S_202,1.913
33935,-37.70505905,145.0134277,16 Elsey Road,RESERVOIR,5885000,house,2009,4,1,2,SC_103,3.974,20009,0.467,32,0,hospital_139,1.942,S_225,2.588
36065,-37.676262,145.038537,88 Bickley Avenue,THOMASTOWN,3950000,house,2010,3,1,1,SC_062,4.962,20007,2.185,37,0,hospital_041,2.736,S_229,1.931
75469,-37.895076,145.057234,8 Coorigil Road,CARNEGIE,11340000,house,2014,4,2,1,SC_041,1.156,19920,0.99,28,0,hospital_108,3.129,S_015,0.826
15797,-37.745305,144.886006,56 Ida Street,NIDDRIE,9750000,house,2011,3,1,2,SC_082,2.134,20037,2.912,21,0,hospital_184,1.711,S_197,2.154
95573,-37.923934,145.039459,33 Robert Street,BENTLEIGH,11220000,house,2010,3,2,2,SC_046,1.736,19938,0.375,40,0,hospital_110,1.042,S_107,0.542
47261,-37.69195938,145.1556397,5 Drysdale Avenue,ELTHAM,13840000,house,2009,4,2,2,SC_051,2.068,19988,2.093,50,0,hospital_075,4.623,S_051,1.909
78893,-37.935974,145.164186,28 Nullawil Street,SPRINGVALE,3645000,house,2014,3,1,1,SC_073,3.82,19913,1.777,44,0,hospital_124,4.136,S_067,2.134
61591,-37.819382,145.233246,23 Caroline Street,RINGWOOD,3720000,house,2010,2,1,1,SC_032,0.834,19902,0.541,41,0,hospital_105,1.261,S_040,0.917
47634,-37.703064,145.15764,9 Zig Zag Road,ELTHAM,8400000,house,2013,4,2,2,SC_051,3.277,19987,1.453,44,0,hospital_075,4.566,S_194,1.329
66973,-37.75833511,145.3605652,12 Queen Road,LILYDALE,4140000,house,2009,3,1,0,SC_084,4.104,19876,1.174,59,0,hospital_113,0.65,S_233,0.931
14584,-37.760789,144.898057,51 Vida Street,ABERFELDIE,12530000,house,2014,3,1,1,SC_085,1.604,20037,1.683,21,0,hospital_068,1.524,S_049,1.585
57781,-37.809559,145.141334,2 Springfield Road,BLACKBURN,22500000,house,2015,3,1,1,SC_037,1.97,19897,1.25,30,0,hospital_154,1.954,S_147,2.01
4196,-37.842589,144.878343,18 Speight Street,NEWPORT,12165000,house,2015,2,2,2,SC_033,3.294,19994,0.462,20,0,hospital_141,2.492,S_056,2.917
25483,-37.596114,144.908719,15 Freshwater Road,CRAIGIEBURN,3735000,house,2013,4,2,2,SC_016,0.577,40221,3.117,46,0,hospital_104,6.163,S_178,2.242
69148,-37.854763,145.040972,40 Cawkwell Street,MALVERN,21140000,house,2015,3,2,2,SC_023,2.392,19911,0.605,15,0,hospital_183,0.999,S_235,1.219
59795,-37.82346725,145.2112427,3 Nymph Street,MITCHAM,4704000,house,2009,2,1,1,SC_032,1.952,19901,0.527,39,0,hospital_010,2.091,S_040,2.003
51004,-37.795584,145.119782,2/3 Sargent Street,DONCASTER,9750000,house,2010,3,1,2,SC_091,1.092,20042,2.635,33,0,hospital_117,1.889,S_188,1.025
72329,-37.847072,145.255867,34 Kumala Road,BAYSWATER,6704000,house,2014,3,1,1,SC_032,4.5,19870,1.232,49,0,hospital_002,1.43,S_139,1.071
54085,-37.81636429,145.04039,13 Percy Street,HAWTHORN,4134000,house,2008,3,1,1,SC_083,0.622,19904,0.666,20,0,hospital_086,0.897,S_208,0.59
28051,-37.7956775,144.9764695,11/25 Rose Street,FITZROY,12510000,house,2013,3,2,2,SC_008,1.892,19975,1.628,10,0,hospital_188,1.062,S_200,0.3
42522,-37.763791,145.059542,7 Albert Jones Court,EAGLEMONT,29750000,house,2015,3,2,0,SC_017,1.193,19934,0.493,27,0,hospital_046,0.669,S_100,0.937
30921,-37.752645,145.003515,20 DUNDAS ST,THORNBURY,7836000,house,2010,2,1,1,SC_103,1.46,20014,0.511,22,0,hospital_035,1.205,S_105,0.176
57945,-37.81233597,145.1405182,2A Dixon Grove,BLACKBURN,3971000,house,2008,2,1,1,SC_037,1.758,19897,0.94,30,0,hospital_154,1.833,S_147,1.818
14889,-37.74631,144.898309,92 Cooper Street,ESSENDON,12960000,house,2013,4,3,2,SC_082,1.514,20037,1.909,21,0,hospital_184,0.744,S_197,1.088
16056,-37.7018013,144.8959503,33 Rutherglen Crescent,GOWANBRAE,3880000,house,2009,3,2,2,SC_010,1.581,20032,1.898,33,0,hospital_184,4.579,S_209,2.514
70467,-37.881952,145.093103,10 Drummond Street,CHADSTONE,14700000,house,2013,4,2,2,SC_042,0.532,19839,0.867,26,0,hospital_098,2.128,S_026,0.954
80237,-37.9893433,145.1461025,4 Parkway,KEYSBOROUGH,10699000,house,2013,4,2,2,SC_057,2.418,19890,3.658,49,0,hospital_096,2.236,S_079,2.349
76073,-37.907452,145.082686,30 Moorookyle Avenue,HUGHESDALE,11130000,house,2012,3,1,1,SC_087,2.121,19917,0.93,34,0,hospital_159,2.143,S_010,1.637
12917,-37.69705,144.758389,3 Sambuco Court,SYDENHAM,3150000,house,2010,3,1,2,SC_048,4.265,20000,1.463,39,0,hospital_057,8.618,S_163,0.643
63884,-37.788011,145.305723,2/7 Newman Road,CROYDON,5733000,house,2010,3,2,2,SC_022,2.342,19877,0.691,54,0,hospital_164,4.927,S_224,1.625
89796,-37.969572,145.051255,1/4 Glebe Avenue,CHELTENHAM,7497000,house,2005,2,1,0,SC_079,2.444,19866,0.436,47,0,hospital_082,1.124,S_023,1.195
30804,-37.753776,145.0,16 Blythe Street,THORNBURY,9820000,house,2016,3,1,2,SC_103,1.589,20014,0.19,22,0,hospital_035,1.229,S_105,0.439
1342,-37.80686951,144.8862915,7 Bayview Road,SEDDON,3933000,house,2006,2,1,0,SC_043,2.63,20023,0.57,20,0,hospital_056,1.529,S_201,1.236
30039,-37.772437,145.008038,4 Glanfield Street,NORTHCOTE,17940000,house,2015,2,1,2,SC_001,3.012,19929,0.752,18,0,hospital_035,1.061,S_105,2.41
55496,-37.833907,145.074053,3/694 Riversdale Road,CAMBERWELL,8300000,house,2013,3,2,2,SC_099,1.765,19851,0.387,29,0,hospital_168,2.151,S_160,0.295
53813,-37.82442474,145.0097351,80 Stawell Streeet,RICHMOND,3300000,house,2009,2,1,0,SC_038,1.802,19906,0.398,16,0,hospital_122,0.728,S_102,1.777
18418,-37.680738,144.927155,20 Gosford Crescent,BROADMEADOWS,5040000,house,2016,5,2,2,SC_072,3.366,20030,0.712,37,0,hospital_104,3.396,S_153,0.568
4852,-37.863991,144.817639,12 Akuna St,ALTONA,10140000,house,2015,4,2,0,SC_033,4.879,19925,0.387,32,0,hospital_141,6.499,S_128,1.174
77582,-37.921211,145.164257,17 Wanda Street,MULGRAVE,12688000,house,2016,3,1,2,SC_073,2.53,19914,2.947,42,0,hospital_065,3.751,S_148,1.838
52639,-37.82036591,145.0123138,2 Tudor Street,RICHMOND,6666000,house,2009,2,1,3,SC_083,2.047,19906,0.904,16,0,hospital_122,0.764,S_076,1.898
92564,-38.008999,145.09118,1/92 Albert Street,MORDIALLOC,4840000,house,2011,3,1,1,SC_003,4.219,19863,0.409,55,0,hospital_001,2.603,S_119,0.408
37202,-37.63624954,145.0378876,29 North Haven Dr,EPPING,5185000,house,2008,3,2,1,SC_062,4.535,20005,1.922,42,0,hospital_053,2.543,S_196,2.466
9012,-37.863816,144.767131,29 Heffernan Street,LAVERTON,4350000,house,2013,3,1,1,SC_092,4.683,19923,0.482,28,0,hospital_073,7.828,S_007,2.173
8767,-37.876345,144.75654,10 Carole Court,SEABROOK,4680000,house,2009,3,2,1,SC_092,3.069,46468,1.077,32,0,hospital_073,6.749,S_007,1.556
82809,-37.901478,145.271227,5 Webb Court,ROWVILLE,10112000,house,2011,4,2,2,SC_049,3.345,19868,3.05,54,0,hospital_150,3.707,S_199,2.178
71869,-37.8565495,145.2184373,92 Barmah Dr,WANTIRNA,6060000,house,2012,4,2,2,SC_032,4.96,19871,3.892,45,0,hospital_008,1.078,S_227,1.16
14681,-37.75144577,144.8936462,62 Forrester Street,ESSENDON,7725000,house,2008,2,1,2,SC_082,2.209,20037,2.049,21,0,hospital_184,1.431,S_197,1.668
17904,-37.705171,144.943381,97 North Street,HADFIELD,5128000,house,2015,3,1,2,SC_030,3.089,19961,1.453,35,0,hospital_139,5.009,S_004,0.458
78362,-37.924928,145.157865,774 Springvale Road,MULGRAVE,6305000,house,2010,3,1,0,SC_073,3.225,19914,2.252,42,0,hospital_065,3.259,S_148,2.265
85684,-37.888456,145.00716,49 Downshire Road,ELSTERNWICK,11625000,house,2011,3,1,1,SC_015,3.2,19954,0.687,16,0,hospital_116,0.379,S_193,0.191
41284,-37.705083,145.048955,9 Oakden Drive,BUNDOORA,4080000,house,2010,3,2,2,SC_047,4.071,19983,2.931,34,0,hospital_037,0.821,S_155,0.881
77037,-37.92711258,145.1042328,1 Elder Street,CLARINDA,4150000,house,2009,3,1,2,SC_087,4.744,19915,1.457,39,0,hospital_076,1.553,S_170,1.227
86922,-37.925726,144.988075,6 Canterbury Place,BRIGHTON,20400000,house,2013,3,2,2,SC_046,4.672,19950,0.127,23,0,hospital_156,1.583,S_009,1.343
78859,-37.968721,145.15586,24 Ludwig Street,SPRINGVALE SOUTH,10932000,house,2007,3,1,1,SC_057,3.081,19891,1.491,46,0,hospital_124,1.953,S_075,1.737
3180,-37.819534,144.891854,24 Sussex Street,YARRAVILLE,20000000,house,2014,4,2,1,SC_043,3.927,19996,0.443,15,0,hospital_056,2.981,S_201,2.16
56840,-37.841846,145.102412,65 Murray Drive,BURWOOD,18330000,house,2015,4,2,2,SC_037,3.088,19895,1.996,30,0,hospital_089,1.88,S_112,2.842
94775,-37.914142,145.041663,14 Donaldson Street,BENTLEIGH,24480000,house,2014,4,2,2,SC_046,2.838,19940,0.519,36,0,hospital_110,2.148,S_107,0.601
65200,-37.811691,145.313421,2 Belinda Close,KILSYTH,8625000,house,2016,3,1,2,SC_022,3.015,19877,3.0,54,0,hospital_164,5.105,S_224,1.097
27977,-37.595755,144.928773,91 Dianne Avenue,CRAIGIEBURN,3400000,house,2010,3,1,2,SC_110,1.013,40221,1.45,46,0,hospital_104,6.16,S_178,0.501
35213,-37.718186,145.026643,55 Winter Crescent,RESERVOIR,4000000,house,2010,3,1,2,SC_047,2.29,20010,1.736,31,0,hospital_025,1.462,S_225,0.771
25906,-37.595268,144.911746,20 Healesville Loop,CRAIGIEBURN,5600000,house,2010,3,2,2,SC_016,0.324,40221,2.879,46,0,hospital_104,6.217,S_178,1.968
74375,-37.881566,145.033555,530 Glen Eira Road,CAULFIELD,19370000,house,2016,3,2,2,SC_023,1.013,19943,0.911,24,0,hospital_080,1.606,S_166,0.668
77945,-37.928504,145.154886,33 Seaview Crescent,MULGRAVE,8850000,house,2010,4,2,2,SC_073,3.684,19914,1.795,42,0,hospital_076,3.105,S_148,2.705
35646,-37.716248,145.024357,80 Winter Crescent,RESERVOIR,6305000,house,2016,3,1,2,SC_047,2.537,20010,1.53,31,0,hospital_025,1.659,S_225,1.038
35519,-37.709954,144.99997,72 O'Connor Street,RESERVOIR,9156000,house,2016,3,1,2,SC_103,3.303,20009,0.871,32,0,hospital_139,0.864,S_030,2.621
59361,-37.824204,145.210727,12 Nymph Street,MITCHAM,10200000,house,2014,3,1,2,SC_032,2.038,19901,0.618,39,0,hospital_010,2.117,S_040,2.091
33159,-37.748801,144.992275,72D Oakover Road,PRESTON,6750000,house,2014,3,2,2,SC_103,1.333,20013,0.782,24,0,hospital_144,1.995,S_105,1.031
95569,-37.931601,145.046981,33 Luckins Road,BENTLEIGH,21280000,house,2016,3,2,2,SC_046,1.161,19937,0.95,42,0,hospital_110,0.909,S_107,1.41
58375,-37.816271,145.155738,9 Clare Street,BLACKBURN,6560000,house,2013,3,1,1,SC_002,1.426,19898,0.658,31,0,hospital_060,1.858,S_018,1.842
54164,-37.82638,145.042337,17 Elmie Street,HAWTHORN,21450000,house,2012,2,1,2,SC_083,0.886,19903,0.54,22,0,hospital_127,0.691,S_208,0.936
16234,-37.701604,144.924877,1/53 Paget Avenue,GLENROY,5213000,house,2010,3,1,2,SC_010,3.616,20032,0.749,33,0,hospital_184,4.854,S_209,0.495
35068,-37.729435,145.036406,5 Clingin Street,RESERVOIR,7500000,house,2012,4,2,2,SC_047,1.147,19983,2.907,34,0,hospital_025,1.51,S_225,0.843
79819,-37.988804,145.168714,19 Triton Drive,KEYSBOROUGH,5580000,house,2012,4,2,1,SC_057,0.596,19889,2.326,51,0,hospital_096,0.574,S_079,0.578
3645,-37.821672,144.892056,5/69 Francis Street,YARRAVILLE,3699000,house,2014,2,1,1,SC_033,4.022,19996,0.674,15,0,hospital_056,3.219,S_201,2.387
38022,-37.781416,145.020796,16 Broomfield Avenue,ALPHINGTON,22400000,house,2011,3,1,0,SC_001,2.381,19930,0.424,20,0,hospital_029,0.936,S_219,2.353
67164,-37.773738,145.343841,2 Eucalypt Drive,LILYDALE,9280000,house,2010,4,2,2,SC_084,3.152,19876,2.057,59,0,hospital_113,1.625,S_081,1.616
18544,-37.689665,144.928696,26 Ernest Street,BROADMEADOWS,5070000,house,2011,4,1,0,SC_059,3.857,20030,1.087,37,0,hospital_104,4.399,S_153,1.43
9777,-37.891751,144.641265,243 Greaves Street North,WERRIBEE,3105000,house,2010,4,1,2,SC_012,3.341,19921,1.94,39,0,hospital_073,3.735,S_236,2.935
92467,-37.986199,145.059123,9 Latona Street,MENTONE,9120000,house,2011,3,2,1,SC_003,3.117,19865,0.717,50,0,hospital_133,0.854,S_011,0.592
60623,-37.835922,145.199714,25 Frances Avenue,VERMONT,6972000,house,2012,3,2,2,SC_088,2.559,19900,2.107,37,0,hospital_008,2.818,S_202,2.461
4819,-37.859141,144.821418,10 Rush Court,ALTONA,4608000,house,2014,3,1,3,SC_033,4.246,19925,0.967,32,0,hospital_141,6.175,S_128,1.242
23382,-37.645191,144.907373,12 Ballymena Street,GREENVALE,7920000,house,2010,5,2,2,SC_072,1.447,44817,2.41,40,0,hospital_104,1.303,S_211,2.324
63978,-37.79268646,145.273941,23 Glen Avenue,CROYDON,6490000,house,2009,3,1,1,SC_022,1.074,19878,0.661,50,0,hospital_164,2.328,S_181,0.722
22238,-37.746283,144.972986,2 Patterson Street,COBURG,7650000,house,2016,3,2,1,SC_030,2.537,19965,0.956,28,0,hospital_144,1.14,S_173,0.727
39987,-37.697431,145.049476,2 Willanjie Court,BUNDOORA,9435000,house,2015,5,2,0,SC_047,4.878,20008,3.323,35,0,hospital_037,0.84,S_155,0.495
79414,-37.94223022,145.1628113,88 Gove Street,SPRINGVALE,3300000,house,2009,2,1,1,SC_073,4.49,19913,1.154,44,0,hospital_124,3.519,S_075,1.592
59088,-37.812293,145.184142,7 Alern Court,NUNAWADING,9120000,house,2014,3,2,2,SC_088,0.88,19900,0.938,37,0,hospital_070,0.893,S_202,1.469
85466,-37.88305664,145.0153503,275 Kooyong Rd,ELSTERNWICK,7040000,house,2008,3,1,2,SC_023,2.535,19954,1.284,16,0,hospital_080,0.118,S_193,0.931
44659,-37.698805,145.125686,22 Tallow Wood Drive,GREENSBOROUGH,6259000,house,2014,2,2,1,SC_051,4.102,19985,1.639,41,0,hospital_075,1.882,S_051,1.788
11186,-37.778877,144.934319,179 Cashmere Street,TRAVANCORE,23100000,house,2015,3,1,2,SC_011,1.646,20040,1.052,15,0,hospital_102,0.935,S_086,1.084
55732,-37.84116745,145.0930176,4A MOREY Street,CAMBERWELL,8100000,house,2008,2,2,1,SC_037,3.571,19850,1.566,31,0,hospital_089,1.812,S_160,2.054
44736,-37.689314,145.096956,25 Wanbanna Avenue,GREENSBOROUGH,5280000,house,2012,4,2,0,SC_062,4.309,19985,1.909,41,0,hospital_075,1.928,S_210,1.613
62218,-37.780515,145.254869,7 Brookfield Place,WARRANWOOD,11055000,house,2015,4,2,2,SC_022,3.23,19878,2.808,50,0,hospital_164,3.034,S_157,1.858
74891,-37.888769,145.054786,253 Neerim Road,CARNEGIE,6675000,house,2013,4,2,1,SC_041,0.562,19920,0.436,28,0,hospital_108,2.469,S_015,0.187
9449,-37.855813,144.738262,28 Wetlands Boulevard,WILLIAMS LANDING,6370000,house,2008,4,2,2,SC_053,3.027,46468,1.76,32,0,hospital_073,5.68,S_007,1.36
73475,-37.847631,145.292633,3 New Street,BORONIA,5950000,house,2013,3,1,3,SC_049,5.385,19869,1.601,52,0,hospital_049,1.88,S_146,1.702
3806,-37.812933,144.877285,7 Maryston Street,YARRAVILLE,15640000,house,2015,4,2,2,SC_043,2.555,19996,1.159,15,0,hospital_056,2.339,S_201,2.272
94417,-37.960361,145.080326,65 St Georges Crescent,HEATHERTON,7900000,house,2014,4,2,2,SC_003,1.423,19866,2.367,47,0,hospital_109,0.546,S_023,2.153
3216,-37.8186177,144.8755787,26 Finlay Street,YARRAVILLE,7150000,house,2012,3,2,1,SC_033,2.688,19996,1.299,15,0,hospital_056,2.987,S_201,2.802
40378,-37.70235062,145.0507965,31 Mt Cooper Drive,BUNDOORA,8840000,house,2009,3,2,2,SC_047,4.415,19984,3.06,37,0,hospital_037,0.575,S_155,0.542
78185,-37.930614,145.158516,53 Wattle Grove,MULGRAVE,11050000,house,2015,4,2,2,SC_073,3.627,19914,1.938,42,0,hospital_076,3.474,S_075,2.617
42171,-37.73825836,145.0870667,38 Robern Parade,VIEWBANK,6200000,house,2008,5,2,2,SC_017,2.542,19936,1.913,31,0,hospital_066,2.921,S_100,2.847
85001,-37.884155,144.990292,5 Wave Street,ELWOOD,31110000,house,2010,4,2,1,SC_015,1.916,19954,0.934,16,0,hospital_116,1.681,S_133,1.264
17808,-37.695146,144.929691,88 Bindi Street,GLENROY,2440000,house,2011,3,1,0,SC_059,4.016,20031,1.219,35,0,hospital_104,5.015,S_209,1.308
78364,-37.932203,145.185836,78 Bertrand Avenue,MULGRAVE,15360000,house,2016,4,3,3,SC_073,2.888,19891,3.376,46,0,hospital_161,2.499,S_067,0.483
50469,-37.75811005,145.1226959,105 Foote Street,TEMPLESTOWE LOWER,5280000,house,2008,3,2,1,SC_009,2.836,19986,4.767,40,0,hospital_193,1.799,S_046,1.883
29480,-37.76403046,144.9887848,153 BEACONSFIELD PARADE,NORTHCOTE,9600000,house,2009,3,1,0,SC_103,2.958,20015,0.728,20,0,hospital_035,1.682,S_105,1.946
59990,-37.822147,145.185705,43 Rooks Road,MITCHAM,6994000,house,2015,3,1,2,SC_088,0.624,19900,0.718,37,0,hospital_010,1.496,S_202,0.857
58998,-37.811201,145.174895,5 Brae Grove,NUNAWADING,6110000,house,2010,2,1,1,SC_002,0.958,19899,1.047,34,0,hospital_070,1.67,S_202,1.42
8871,-37.885338,144.75991,14 John Cooke Terrace,SEABROOK,10400000,house,2016,3,2,3,SC_092,2.876,46468,2.041,32,0,hospital_073,7.097,S_001,2.169
43070,-37.720626,145.075777,3 Hinkler Avenue,MACLEOD,10540000,house,2014,3,1,2,SC_017,3.963,19983,0.837,34,0,hospital_037,2.657,S_020,2.778
96164,-37.91340637,145.0479736,7 Selkirk Avenue,MCKINNON,15080000,house,2009,3,1,1,SC_046,3.025,19940,0.917,36,0,hospital_159,1.93,S_107,0.855
54338,-37.817376,145.038177,28 Johnson Street,HAWTHORN,4130000,house,2016,4,2,1,SC_083,0.413,19904,0.48,20,0,hospital_086,0.675,S_208,0.374
38597,-37.760649,145.042956,13 Hawker Street,IVANHOE,12200000,house,2013,3,1,0,SC_001,0.815,19933,0.943,25,0,hospital_039,1.114,S_219,0.853
15947,-37.704248,144.895177,14 Paisley Court,GOWANBRAE,4648000,house,2015,3,2,1,SC_010,1.314,20032,1.942,33,0,hospital_184,4.325,S_209,2.546
